-89,[1,1,1,...,0,0,0],2019-11-04 20:46:01.693972,2019-11-04 20:46:10.832354,0:00:09.138382,1,2,[50,50]
-89,[1,1,1,...,0,0,0],2019-11-04 20:56:30.258880,2019-11-04 20:56:39.230655,0:00:08.971775,1,2,[50,50]
-89,[1,1,1,...,0,0,0],2019-11-04 21:01:56.843478,2019-11-04 21:02:05.971300,0:00:09.127822,1,2,[50,50]
-89,[1,1,1,...,0,0,0],2019-11-04 21:07:48.144874,2019-11-04 21:07:57.272047,0:00:09.127173,1,2,[50,50]
