1574808940.256534, -149.0
1574808940.272387, -146.0
1574808940.287614, -146.0
1574808940.302775, -146.0
1574808940.318225, -146.0
1574808940.333475, -146.0
1574808940.348687, -146.0
1574808940.363994, -146.0
1574808940.379197, -146.0
1574808940.394413, -146.0
1574808940.409607, -146.0
1574808940.4256, -146.0
1574808940.440869, -146.0
1574808940.456087, -146.0
1574808940.471404, -146.0
1574808940.488198, -146.0
1574808940.503367, -146.0
1574808940.518825, -146.0
1574808940.534068, -146.0
1574808940.549737, -146.0
1574808940.565143, -146.0
1574808940.580402, -146.0
1574808940.595611, -146.0
1574808940.610861, -146.0
1574808940.62629, -146.0
1574808940.641525, -146.0
1574808940.656719, -146.0
1574808940.816688, -137.0
1574808940.831959, -137.0
1574808940.847525, -137.0
1574808940.862838, -137.0
1574808940.878991, -137.0
1574808940.894293, -137.0
1574808940.909856, -137.0
1574808940.925199, -137.0
1574808940.940641, -137.0
1574808940.955824, -137.0
1574808940.971297, -137.0
1574808940.987132, -137.0
1574808941.002645, -137.0
1574808941.017949, -137.0
1574808941.033169, -137.0
1574808941.209079, -137.0
1574808941.224587, -137.0
1574808941.240092, -137.0
1574808941.255351, -137.0
1574808941.270955, -137.0
1574808941.433131, -137.0
1574808941.587562, -137.0
1574808941.973272, -137.0
1574808940.259037, -149.0
1574808940.275728, -146.0
1574808940.291913, -146.0
1574808940.307772, -146.0
1574808940.325141, -146.0
1574808940.340987, -146.0
1574808940.35699, -146.0
1574808940.372651, -146.0
1574808940.388307, -146.0
1574808940.404145, -146.0
1574808940.421639, -146.0
1574808940.43751, -146.0
1574808940.453515, -146.0
1574808940.469192, -146.0
1574808940.485129, -146.0
1574808940.500672, -146.0
1574808940.516573, -146.0
1574808940.532308, -146.0
1574808940.548034, -146.0
1574808940.563782, -146.0
1574808940.579357, -146.0
1574808940.594808, -146.0
1574808940.610574, -146.0
1574808940.626109, -146.0
1574808940.641892, -146.0
1574808940.65757, -146.0
1574808940.674768, -146.0
1574808940.691064, -146.0
1574808940.706901, -146.0
1574808940.722753, -141.0
1574808940.738229, -141.0
1574808940.754083, -137.0
1574808940.91041, -137.0
1574808941.070636, -137.0
1574808941.221214, -137.0
1574808941.378908, -137.0
1574808941.997577, -137.0
1574808942.169781, -137.0
1574808942.318993, -137.0
1574808942.900733, -137.0
