1574556314.407828, -32.0
1574556314.991208, -32.0
1574556315.644868, -32.0
1574556316.214493, -32.0
1574556316.77888, -32.0
1574556317.356258, -32.0
1574556317.945026, -32.0
1574556318.525464, -32.0
1574556319.148009, -32.0
1574556319.729577, -32.0
1574556320.963513, -31.0
1574556322.782705, -31.0
1574556323.352289, -31.0
1574556323.924271, -31.0
1574556324.512036, -31.0
1574556325.092234, -31.0
1574556325.674171, -31.0
1574556326.241688, -31.0
1574556326.812467, -31.0
1574556327.389532, -31.0
1574556327.965812, -31.0
1574556329.883444, -31.0
1574556331.779006, -31.0
1574556333.629656, -31.0
1574556335.405871, -31.0
1574556337.28408, -30.0
1574556339.180354, -30.0
1574556341.096707, -30.0
1574556343.028034, -30.0
1574556344.94615, -30.0
1574556348.127068, -30.0
1574556349.961721, -30.0
1574556351.85208, -30.0
1574556353.747494, -30.0
1574556356.845788, -30.0
1574556359.969064, -30.0
1574556363.195564, -30.0
1574556366.300241, -30.0
1574556369.418376, -30.0
1574556372.494105, -30.0
1574556375.679172, -30.0
1574556378.809425, -30.0
1574556381.970905, -30.0
1574556385.184426, -30.0
1574556388.352686, -30.0
1574556391.516155, -30.0
1574556394.279306, -30.0
1574556397.094477, -30.0
1574556399.818963, -29.0
1574556402.652614, -29.0
1574556315.068974, -32.0
1574556316.216442, -32.0
1574556317.444546, -32.0
1574556318.569998, -32.0
1574556319.694577, -32.0
1574556320.833793, -32.0
1574556321.982882, -31.0
1574556323.125559, -31.0
1574556324.335058, -31.0
1574556325.4847, -31.0
1574556330.419847, -31.0
1574556335.528748, -30.0
1574556337.944239, -30.0
1574556341.695727, -30.0
1574556345.453506, -30.0
1574556349.944235, -30.0
1574556354.442439, -30.0
1574556356.871671, -30.0
1574556358.62462, -30.0
1574556362.375157, -30.0
1574556364.795715, -30.0
1574556367.90894, -30.0
1574556371.009419, -30.0
1574556372.852091, -30.0
1574556375.891408, -30.0
1574556380.315124, -30.0
1574556385.363598, -30.0
1574556389.718617, -30.0
1574556394.102071, -30.0
1574556398.45046, -30.0
1574556402.864272, -29.0
1574556406.613952, -29.0
1574556409.725994, -29.0
1574556413.485049, -29.0
1574556418.556751, -29.0
1574556420.994376, -29.0
1574556425.314492, -29.0
1574556430.238747, -29.0
1574556435.220003, -29.0
1574556439.002342, -29.0
1574556442.718574, -29.0
1574556447.063763, -29.0
1574556450.76324, -29.0
1574556453.242905, -29.0
1574556457.61545, -29.0
1574556462.635193, -29.0
1574556466.978416, -29.0
1574556470.015378, -29.0
1574556473.722798, -29.0
1574556477.493886, -29.0
1574556315.160505, -32.0
1574556316.316788, -32.0
1574556317.561049, -32.0
1574556318.687943, -32.0
1574556319.816784, -32.0
1574556320.946357, -31.0
1574556322.076261, -31.0
1574556323.206268, -31.0
1574556324.441498, -31.0
1574556325.587094, -31.0
1574556327.319318, -31.0
1574556328.457209, -31.0
1574556329.603721, -31.0
1574556330.770677, -31.0
1574556331.991571, -31.0
1574556333.127761, -31.0
1574556334.264469, -31.0
1574556335.400554, -31.0
1574556336.579701, -30.0
1574556337.853272, -30.0
1574556339.062328, -30.0
1574556341.32316, -30.0
1574556345.15458, -30.0
1574556349.997081, -30.0
1574556354.745806, -30.0
1574556359.516258, -30.0
1574556364.347408, -30.0
1574556369.037216, -30.0
1574556373.775067, -30.0
1574556378.485165, -30.0
1574556383.323407, -30.0
1574556388.22971, -30.0
1574556393.195459, -30.0
1574556398.738103, -30.0
1574556403.56611, -29.0
1574556408.411972, -29.0
1574556413.752853, -29.0
1574556419.131027, -29.0
1574556424.457636, -29.0
1574556429.960253, -29.0
1574556435.497362, -29.0
1574556441.000969, -29.0
1574556446.48044, -29.0
1574556451.823779, -29.0
1574556456.709356, -29.0
1574556462.107797, -29.0
1574556465.047313, -29.0
1574556468.672517, -29.0
1574556471.627029, -29.0
1574556474.471576, -29.0
1574556314.597989, -32.0
1574556315.040606, -32.0
1574556315.512735, -32.0
1574556315.941643, -32.0
1574556316.377264, -32.0
1574556316.811424, -32.0
1574556317.238969, -32.0
1574556317.675397, -32.0
1574556318.14545, -32.0
1574556318.586426, -32.0
1574556320.861288, -31.0
1574556321.298543, -31.0
1574556321.736262, -31.0
1574556322.190414, -31.0
1574556322.624049, -31.0
1574556324.806699, -31.0
1574556327.024344, -31.0
1574556329.308275, -31.0
1574556330.318842, -31.0
1574556331.953648, -31.0
1574556332.387772, -31.0
1574556332.826323, -31.0
1574556333.273156, -31.0
1574556333.724233, -31.0
1574556334.79796, -31.0
1574556336.984692, -30.0
1574556339.154742, -30.0
1574556341.308325, -30.0
1574556343.509109, -30.0
1574556345.683057, -30.0
1574556347.776384, -30.0
1574556350.096683, -30.0
1574556352.196162, -30.0
1574556354.274769, -30.0
1574556354.727525, -30.0
1574556356.964718, -30.0
1574556358.882137, -30.0
1574556360.968387, -30.0
1574556363.010064, -30.0
1574556364.996862, -30.0
1574556366.954184, -30.0
1574556368.857953, -30.0
1574556370.804466, -30.0
1574556372.709889, -30.0
1574556374.702054, -30.0
1574556376.61443, -30.0
1574556378.540721, -30.0
1574556380.504279, -30.0
1574556382.426603, -30.0
1574556384.409596, -30.0
1574556385.737476, -30.0
1574556386.893202, -30.0
1574556388.050378, -30.0
1574556389.231293, -30.0
1574556390.412828, -30.0
1574556391.65016, -30.0
1574556392.939757, -30.0
1574556394.128488, -30.0
1574556398.76607, -30.0
1574556404.574834, -29.0
1574556410.267934, -29.0
1574556415.964251, -29.0
1574556421.68158, -29.0
1574556426.230994, -29.0
1574556430.695078, -29.0
1574556435.196285, -29.0
1574556439.702459, -29.0
1574556444.165479, -29.0
1574556448.683905, -29.0
1574556454.266008, -29.0
1574556459.931232, -29.0
1574556465.85572, -29.0
1574556471.518829, -29.0
1574556476.050146, -29.0
1574556481.381492, -29.0
1574556486.580523, -29.0
1574556492.32196, -29.0
1574556497.946308, -29.0
1574556503.662325, -29.0
1574556509.320001, -29.0
1574556514.962905, -29.0
1574556520.598896, -29.0
1574556526.385125, -29.0
1574556531.927196, -29.0
1574556537.346612, -29.0
1574556542.873251, -29.0
1574556548.310092, -29.0
1574556553.788782, -29.0
1574556559.307926, -29.0
1574556564.850692, -29.0
1574556570.430231, -29.0
1574556575.877536, -29.0
1574556581.406641, -29.0
1574556586.925306, -29.0
1574556592.446978, -29.0
1574556597.943452, -29.0
1574556603.433097, -29.0
1574556608.956851, -29.0
1574556614.407459, -29.0
1574556619.819732, -29.0
1574556403.099492, -29.0
1574556403.399179, -29.0
1574556403.695759, -29.0
1574556403.999193, -29.0
1574556404.292316, -29.0
1574556404.580827, -29.0
1574556404.865452, -29.0
1574556405.147107, -29.0
1574556405.431371, -29.0
1574556405.715449, -29.0
1574556406.002667, -29.0
1574556406.309465, -29.0
1574556406.618999, -29.0
1574556407.453917, -29.0
1574556408.784454, -29.0
1574556410.155666, -29.0
1574556411.490158, -29.0
1574556412.833325, -29.0
1574556414.109035, -29.0
1574556414.398567, -29.0
1574556414.701426, -29.0
1574556414.986447, -29.0
1574556415.271619, -29.0
1574556415.557848, -29.0
1574556415.845711, -29.0
1574556416.138046, -29.0
1574556416.423046, -29.0
1574556416.708612, -29.0
1574556417.011945, -29.0
1574556417.352554, -29.0
1574556417.693932, -29.0
1574556418.026404, -29.0
1574556418.35056, -29.0
1574556418.682547, -29.0
1574556419.016644, -29.0
1574556419.354196, -29.0
1574556419.688032, -29.0
1574556420.033677, -29.0
1574556420.374425, -29.0
1574556420.716468, -29.0
1574556421.059815, -29.0
1574556421.395434, -29.0
1574556421.735383, -29.0
1574556422.064778, -29.0
1574556422.413741, -29.0
1574556422.749379, -29.0
1574556423.087389, -29.0
1574556423.426829, -29.0
1574556423.761932, -29.0
1574556424.094351, -29.0
1574556424.983812, -29.0
1574556425.788885, -29.0
1574556426.506233, -29.0
1574556427.222368, -29.0
1574556427.937594, -29.0
1574556428.660846, -29.0
1574556429.407947, -29.0
1574556430.129892, -29.0
1574556430.843582, -29.0
1574556431.553501, -29.0
1574556432.364887, -29.0
1574556433.100658, -29.0
1574556433.84918, -29.0
1574556434.564646, -29.0
1574556435.288675, -29.0
1574556436.006548, -29.0
1574556436.786174, -29.0
1574556437.497449, -29.0
1574556438.271163, -29.0
1574556438.990565, -29.0
1574556439.706713, -29.0
1574556440.427897, -29.0
1574556441.154611, -29.0
1574556441.883045, -29.0
1574556442.605581, -29.0
1574556443.318137, -29.0
1574556444.033349, -29.0
1574556444.753737, -29.0
1574556445.503134, -29.0
1574556446.291039, -29.0
1574556447.005012, -29.0
1574556447.722524, -29.0
1574556448.448249, -29.0
1574556449.228769, -29.0
1574556449.941987, -29.0
1574556450.677888, -29.0
1574556451.511761, -29.0
1574556452.316931, -29.0
1574556453.125146, -29.0
1574556453.919826, -29.0
1574556454.683846, -29.0
1574556455.43258, -29.0
1574556456.181021, -29.0
1574556457.710031, -29.0
1574556458.452807, -29.0
1574556459.194035, -29.0
1574556459.936032, -29.0
1574556460.685252, -29.0
1574556461.4398, -29.0
1574556462.18936, -29.0
1574556462.915355, -29.0
1574556463.517316, -29.0
1574556464.08476, -29.0
1574556464.653904, -29.0
1574556465.220293, -29.0
1574556465.785381, -29.0
1574556466.35978, -29.0
1574556466.979447, -29.0
1574556467.562283, -29.0
1574556468.143672, -29.0
1574556468.72619, -29.0
1574556469.294515, -29.0
1574556469.877577, -29.0
1574556470.468782, -29.0
1574556471.048722, -29.0
1574556471.631649, -29.0
1574556472.212959, -29.0
1574556472.80527, -29.0
1574556473.397521, -29.0
1574556473.996232, -29.0
1574556474.599542, -29.0
1574556475.192024, -29.0
1574556475.856125, -29.0
1574556476.449881, -29.0
1574556477.020358, -29.0
1574556477.611086, -29.0
1574556478.197857, -29.0
1574556478.766886, -29.0
1574556479.337571, -29.0
1574556479.908854, -29.0
1574556480.479313, -29.0
1574556481.050003, -29.0
1574556481.621421, -29.0
1574556482.194035, -29.0
1574556482.797599, -29.0
1574556483.428483, -29.0
1574556484.055728, -29.0
1574556484.628028, -29.0
1574556485.208309, -29.0
1574556485.789088, -29.0
1574556486.38044, -29.0
1574556486.98447, -29.0
1574556487.590527, -29.0
1574556488.190686, -29.0
1574556488.847737, -29.0
1574556489.488083, -29.0
1574556490.120479, -29.0
1574556490.746885, -29.0
1574556491.409041, -29.0
1574556492.086918, -29.0
1574556475.063712, -29.0
1574556475.54099, -29.0
1574556475.989001, -29.0
1574556476.412441, -29.0
1574556476.835748, -29.0
1574556477.265159, -29.0
1574556477.689909, -29.0
1574556478.114883, -29.0
1574556478.552713, -29.0
1574556479.556057, -29.0
1574556480.580261, -29.0
1574556482.209738, -29.0
1574556483.204905, -29.0
1574556484.223169, -29.0
1574556485.225145, -29.0
1574556486.781225, -29.0
1574556488.403689, -29.0
1574556489.951372, -29.0
1574556492.102345, -29.0
1574556494.330155, -29.0
1574556495.977256, -29.0
1574556498.155688, -29.0
1574556500.26422, -29.0
1574556502.675411, -29.0
1574556505.044857, -29.0
1574556507.172401, -29.0
1574556508.132314, -29.0
1574556509.135887, -29.0
1574556510.15056, -29.0
1574556511.21324, -29.0
1574556512.238638, -29.0
1574556513.233422, -29.0
1574556514.246647, -29.0
1574556515.244956, -29.0
1574556516.220187, -29.0
1574556517.861161, -29.0
1574556518.858651, -29.0
1574556520.615416, -29.0
1574556522.17662, -29.0
1574556524.410924, -29.0
