-4.900000000000000000e+02,-4.900000000000000000e+02,-4.900000000000000000e+02,-4.900000000000000000e+02
-4.900000000000000000e+02,-4.900000000000000000e+02,-4.900000000000000000e+02,-4.900000000000000000e+02
-4.900000000000000000e+02,-4.900000000000000000e+02,-4.900000000000000000e+02,-4.900000000000000000e+02
-4.900000000000000000e+02,-4.900000000000000000e+02,-4.900000000000000000e+02,-4.900000000000000000e+02
-4.900000000000000000e+02,-4.900000000000000000e+02,-4.900000000000000000e+02,-4.900000000000000000e+02
-4.900000000000000000e+02,-4.900000000000000000e+02,-4.900000000000000000e+02,-4.900000000000000000e+02
-7.148000000000000000e+03,-5.090000000000000000e+02,-6.881000000000000000e+03,-5.170000000000000000e+02
-4.956000000000000000e+04,-4.956000000000000000e+04,-4.956000000000000000e+04,-4.956000000000000000e+04
-4.956000000000000000e+04,-4.956000000000000000e+04,-4.956000000000000000e+04,-4.956000000000000000e+04
-4.956000000000000000e+04,-4.956000000000000000e+04,-4.956000000000000000e+04,-4.956000000000000000e+04
-4.956000000000000000e+04,-4.956000000000000000e+04,-4.956000000000000000e+04,-4.956000000000000000e+04
-4.956000000000000000e+04,-4.956000000000000000e+04,-4.956000000000000000e+04,-4.956000000000000000e+04
-3.376800000000000000e+04,-3.333400000000000000e+04,-3.418300000000000000e+04,-3.314700000000000000e+04
-4.956000000000000000e+04,-4.956000000000000000e+04,-4.956000000000000000e+04,-4.956000000000000000e+04
-4.956000000000000000e+04,-4.956000000000000000e+04,-4.956000000000000000e+04,-4.956000000000000000e+04
-4.956000000000000000e+04,-4.956000000000000000e+04,-4.956000000000000000e+04,-4.947400000000000000e+04
-4.956000000000000000e+04,-4.956000000000000000e+04,-4.956000000000000000e+04,-4.956000000000000000e+04
-4.956000000000000000e+04,-4.956000000000000000e+04,-4.956000000000000000e+04,-4.956000000000000000e+04
-3.731800000000000000e+04,-3.813200000000000000e+04,-3.758600000000000000e+04,-3.884100000000000000e+04
-8.990000000000000000e+02,-1.032000000000000000e+03,-1.067000000000000000e+03,-4.790000000000000000e+02
-4.900000000000000000e+02,-4.900000000000000000e+02,-4.900000000000000000e+02,-4.900000000000000000e+02
-4.900000000000000000e+02,-4.900000000000000000e+02,-4.900000000000000000e+02,-6.370000000000000000e+02
-4.900000000000000000e+02,-4.900000000000000000e+02,-4.900000000000000000e+02,-5.460000000000000000e+02
-4.900000000000000000e+02,-4.900000000000000000e+02,-4.900000000000000000e+02,-4.900000000000000000e+02
-4.900000000000000000e+02,-4.900000000000000000e+02,-4.900000000000000000e+02,-4.900000000000000000e+02
-4.900000000000000000e+02,-5.930000000000000000e+02,-5.010000000000000000e+02,-5.410000000000000000e+02
-4.900000000000000000e+02,-5.180000000000000000e+02,-7.580000000000000000e+02,-4.900000000000000000e+02
-4.900000000000000000e+02,-4.900000000000000000e+02,-5.140000000000000000e+02,-4.900000000000000000e+02
-4.670000000000000000e+02,-4.900000000000000000e+02,-5.680000000000000000e+02,-4.900000000000000000e+02
-5.140000000000000000e+02,-5.700000000000000000e+02,-5.280000000000000000e+02,-4.900000000000000000e+02
-5.098000000000000000e+03,-4.900000000000000000e+02,-6.510000000000000000e+02,-5.020000000000000000e+02
-1.210500000000000000e+04,-4.900000000000000000e+02,-7.830000000000000000e+02,-4.910000000000000000e+02
-6.990000000000000000e+02,-5.650000000000000000e+02,-5.450000000000000000e+02,-6.900000000000000000e+02
-4.900000000000000000e+02,-9.260000000000000000e+02,-5.820000000000000000e+02,-4.870000000000000000e+02
-4.900000000000000000e+02,-4.640000000000000000e+02,-6.000000000000000000e+02,-5.190000000000000000e+02
-4.870000000000000000e+02,-9.450000000000000000e+02,-5.020000000000000000e+02,-5.600000000000000000e+02
-4.900000000000000000e+02,-8.440000000000000000e+02,-5.150000000000000000e+02,-4.900000000000000000e+02
-5.850000000000000000e+02,-4.750000000000000000e+02,-5.380000000000000000e+02,-4.980000000000000000e+02
-4.900000000000000000e+02,-6.230000000000000000e+02,-4.940000000000000000e+02,-5.420000000000000000e+02
-4.900000000000000000e+02,-4.900000000000000000e+02,-5.360000000000000000e+02,-4.900000000000000000e+02
-5.270000000000000000e+02,-7.480000000000000000e+02,-6.410000000000000000e+02,-5.140000000000000000e+02
-4.840000000000000000e+02,-7.990000000000000000e+02,-8.920000000000000000e+02,-6.040000000000000000e+02
-1.697000000000000000e+03,-5.710000000000000000e+02,-5.000000000000000000e+02,-6.830000000000000000e+02
-4.830000000000000000e+02,-5.100000000000000000e+02,-5.100000000000000000e+02,-4.940000000000000000e+02
-8.550000000000000000e+02,-9.030000000000000000e+02,-1.103000000000000000e+03,-5.070000000000000000e+02
-4.940000000000000000e+02,-5.850000000000000000e+02,-9.580000000000000000e+02,-5.300000000000000000e+02
-4.900000000000000000e+02,-4.870000000000000000e+02,-5.610000000000000000e+02,-4.880000000000000000e+02
-6.370000000000000000e+02,-1.289000000000000000e+03,-5.410000000000000000e+02,-5.090000000000000000e+02
-6.580000000000000000e+02,-1.320000000000000000e+03,-5.000000000000000000e+02,-5.260000000000000000e+02
-5.010000000000000000e+02,-1.601000000000000000e+03,-5.270000000000000000e+02,-4.890000000000000000e+02
