-5.020000000000000000e+02,-5.370000000000000000e+02,-5.020000000000000000e+02,-5.020000000000000000e+02
-1.449000000000000000e+03,-2.370000000000000000e+03,-2.019000000000000000e+03,-1.730000000000000000e+03
-1.258400000000000000e+04,-1.325800000000000000e+04,-1.266700000000000000e+04,-1.336600000000000000e+04
-6.024000000000000000e+03,-5.850000000000000000e+03,-6.325000000000000000e+03,-6.375000000000000000e+03
-5.670000000000000000e+02,-5.020000000000000000e+02,-5.020000000000000000e+02,-5.810000000000000000e+02
-5.020000000000000000e+02,-5.020000000000000000e+02,-5.020000000000000000e+02,-5.020000000000000000e+02
-5.020000000000000000e+02,-5.020000000000000000e+02,-5.020000000000000000e+02,-5.020000000000000000e+02
-5.020000000000000000e+02,-5.020000000000000000e+02,-5.020000000000000000e+02,-5.020000000000000000e+02
-5.020000000000000000e+02,-5.230000000000000000e+02,-5.540000000000000000e+02,-5.020000000000000000e+02
-5.380000000000000000e+02,-5.020000000000000000e+02,-5.020000000000000000e+02,-5.020000000000000000e+02
-5.020000000000000000e+02,-5.020000000000000000e+02,-5.020000000000000000e+02,-5.020000000000000000e+02
-5.430000000000000000e+02,-5.020000000000000000e+02,-5.020000000000000000e+02,-5.390000000000000000e+02
-2.803000000000000000e+03,-5.020000000000000000e+02,-5.080000000000000000e+02,-7.400000000000000000e+02
-7.344000000000000000e+03,-5.490000000000000000e+02,-5.020000000000000000e+02,-5.020000000000000000e+02
-4.355900000000000000e+04,-4.960000000000000000e+02,-5.500000000000000000e+02,-5.520000000000000000e+02
-4.524500000000000000e+04,-1.832900000000000000e+04,-1.864100000000000000e+04,-1.695100000000000000e+04
-4.426600000000000000e+04,-1.848100000000000000e+04,-4.970000000000000000e+02,-1.502800000000000000e+04
-4.572900000000000000e+04,-2.588300000000000000e+04,-5.640000000000000000e+02,-1.695100000000000000e+04
-4.709200000000000000e+04,-4.340700000000000000e+04,-5.640000000000000000e+02,-1.724400000000000000e+04
-4.706200000000000000e+04,-4.779300000000000000e+04,-2.399000000000000000e+03,-1.771600000000000000e+04
-4.706200000000000000e+04,-4.347300000000000000e+04,-6.190000000000000000e+02,-1.737800000000000000e+04
-4.706200000000000000e+04,-3.994400000000000000e+04,-5.280000000000000000e+02,-1.694500000000000000e+04
-4.706200000000000000e+04,-4.268100000000000000e+04,-1.099100000000000000e+04,-2.108500000000000000e+04
-4.706200000000000000e+04,-4.224600000000000000e+04,-1.710800000000000000e+04,-2.149000000000000000e+04
-4.706200000000000000e+04,-4.287300000000000000e+04,-4.860000000000000000e+02,-1.816000000000000000e+04
-4.706200000000000000e+04,-4.413100000000000000e+04,-4.680000000000000000e+02,-1.732500000000000000e+04
-4.706800000000000000e+04,-4.588200000000000000e+04,-1.084400000000000000e+04,-1.769400000000000000e+04
-4.706800000000000000e+04,-4.601600000000000000e+04,-1.365100000000000000e+04,-1.769200000000000000e+04
-4.706800000000000000e+04,-4.490100000000000000e+04,-4.940000000000000000e+02,-1.795100000000000000e+04
-2.395900000000000000e+04,-2.444300000000000000e+04,-4.900000000000000000e+02,-4.800000000000000000e+02
-5.030000000000000000e+02,-5.100000000000000000e+02,-4.940000000000000000e+02,-5.270000000000000000e+02
-1.101900000000000000e+04,-5.310000000000000000e+02,-1.052400000000000000e+04,-1.522700000000000000e+04
-1.321800000000000000e+04,-5.490000000000000000e+02,-1.666300000000000000e+04,-2.147600000000000000e+04
-2.465400000000000000e+04,-1.980500000000000000e+04,-5.710000000000000000e+02,-1.190500000000000000e+04
-4.085900000000000000e+04,-3.778100000000000000e+04,-8.774000000000000000e+03,-1.722300000000000000e+04
-4.464500000000000000e+04,-4.105500000000000000e+04,-1.082200000000000000e+04,-2.118800000000000000e+04
-4.515300000000000000e+04,-4.175800000000000000e+04,-1.388500000000000000e+04,-2.389500000000000000e+04
-4.586500000000000000e+04,-4.187300000000000000e+04,-1.519600000000000000e+04,-2.512500000000000000e+04
-4.607500000000000000e+04,-4.201500000000000000e+04,-1.664500000000000000e+04,-2.629500000000000000e+04
-4.612800000000000000e+04,-4.201500000000000000e+04,-1.701200000000000000e+04,-2.661000000000000000e+04
-4.612800000000000000e+04,-4.201500000000000000e+04,-1.644600000000000000e+04,-2.637900000000000000e+04
-4.612800000000000000e+04,-4.201300000000000000e+04,-1.556000000000000000e+04,-2.452200000000000000e+04
-4.615300000000000000e+04,-4.196100000000000000e+04,-1.509500000000000000e+04,-2.292400000000000000e+04
-4.817100000000000000e+04,-4.209300000000000000e+04,-1.595800000000000000e+04,-2.596800000000000000e+04
-4.811200000000000000e+04,-4.201500000000000000e+04,-1.547000000000000000e+04,-2.487400000000000000e+04
-4.807900000000000000e+04,-2.993100000000000000e+04,-4.930000000000000000e+02,-4.800000000000000000e+02
-4.824700000000000000e+04,-4.257500000000000000e+04,-4.890000000000000000e+02,-1.085900000000000000e+04
-4.823500000000000000e+04,-3.963100000000000000e+04,-4.730000000000000000e+02,-5.480000000000000000e+02
-4.604300000000000000e+04,-2.519500000000000000e+04,-5.070000000000000000e+02,-4.990000000000000000e+02
-4.742400000000000000e+04,-2.683600000000000000e+04,-4.810000000000000000e+02,-4.940000000000000000e+02
