-1.640600000000000000e+04,-1.651400000000000000e+04,-1.679700000000000000e+04,-1.715900000000000000e+04,-1.646700000000000000e+04,-1.972500000000000000e+04,-1.635900000000000000e+04,-1.865400000000000000e+04,-1.713200000000000000e+04,-1.648900000000000000e+04,-1.653600000000000000e+04,-1.701900000000000000e+04,-1.884300000000000000e+04,-1.612700000000000000e+04
-1.718500000000000000e+04,-1.743800000000000000e+04,-1.764900000000000000e+04,-1.862700000000000000e+04,-1.661000000000000000e+04,-1.819700000000000000e+04,-1.731500000000000000e+04,-1.957500000000000000e+04,-1.675000000000000000e+04,-1.742100000000000000e+04,-1.740700000000000000e+04,-1.761800000000000000e+04,-1.847600000000000000e+04,-1.748000000000000000e+04
-1.858500000000000000e+04,-1.833900000000000000e+04,-1.895600000000000000e+04,-1.975300000000000000e+04,-1.800900000000000000e+04,-1.930900000000000000e+04,-1.817900000000000000e+04,-1.861400000000000000e+04,-1.781400000000000000e+04,-1.842300000000000000e+04,-1.859600000000000000e+04,-1.741700000000000000e+04,-1.929500000000000000e+04,-1.918200000000000000e+04
-2.025700000000000000e+04,-1.934800000000000000e+04,-2.091800000000000000e+04,-2.036000000000000000e+04,-1.869900000000000000e+04,-1.862200000000000000e+04,-2.070800000000000000e+04,-1.862600000000000000e+04,-2.050900000000000000e+04,-2.003400000000000000e+04,-2.030400000000000000e+04,-2.044600000000000000e+04,-1.893200000000000000e+04,-2.094500000000000000e+04
-2.073200000000000000e+04,-1.971900000000000000e+04,-2.065100000000000000e+04,-2.065600000000000000e+04,-2.000300000000000000e+04,-1.834400000000000000e+04,-2.069800000000000000e+04,-1.875700000000000000e+04,-2.069100000000000000e+04,-2.085400000000000000e+04,-2.177900000000000000e+04,-2.057900000000000000e+04,-1.955000000000000000e+04,-2.111700000000000000e+04
-2.013800000000000000e+04,-1.870900000000000000e+04,-2.046300000000000000e+04,-1.900900000000000000e+04,-1.939500000000000000e+04,-1.840100000000000000e+04,-2.089600000000000000e+04,-1.888600000000000000e+04,-2.171700000000000000e+04,-2.091800000000000000e+04,-2.056200000000000000e+04,-2.128600000000000000e+04,-1.829200000000000000e+04,-2.146200000000000000e+04
-2.015100000000000000e+04,-1.869600000000000000e+04,-2.100400000000000000e+04,-1.863900000000000000e+04,-1.849400000000000000e+04,-1.827700000000000000e+04,-2.095400000000000000e+04,-1.877800000000000000e+04,-2.086000000000000000e+04,-2.079400000000000000e+04,-2.066700000000000000e+04,-2.076800000000000000e+04,-1.854400000000000000e+04,-2.070700000000000000e+04
-2.112800000000000000e+04,-1.817800000000000000e+04,-2.042400000000000000e+04,-1.785300000000000000e+04,-1.782000000000000000e+04,-1.906500000000000000e+04,-2.125100000000000000e+04,-1.853100000000000000e+04,-2.104200000000000000e+04,-1.935400000000000000e+04,-2.066100000000000000e+04,-2.049000000000000000e+04,-1.899500000000000000e+04,-1.995400000000000000e+04
-2.004300000000000000e+04,-1.834300000000000000e+04,-1.955300000000000000e+04,-1.677100000000000000e+04,-1.793000000000000000e+04,-1.843600000000000000e+04,-2.086700000000000000e+04,-1.880100000000000000e+04,-1.973800000000000000e+04,-1.848400000000000000e+04,-2.040100000000000000e+04,-2.121700000000000000e+04,-1.854400000000000000e+04,-1.882700000000000000e+04
-1.962700000000000000e+04,-1.671600000000000000e+04,-2.014200000000000000e+04,-1.710000000000000000e+04,-1.806900000000000000e+04,-1.934800000000000000e+04,-2.111700000000000000e+04,-1.875700000000000000e+04,-1.980800000000000000e+04,-1.789100000000000000e+04,-1.905900000000000000e+04,-2.083000000000000000e+04,-1.843200000000000000e+04,-1.754200000000000000e+04
-1.831100000000000000e+04,-1.719100000000000000e+04,-1.914500000000000000e+04,-1.680200000000000000e+04,-1.776700000000000000e+04,-1.904400000000000000e+04,-1.908100000000000000e+04,-2.016600000000000000e+04,-1.859200000000000000e+04,-1.711000000000000000e+04,-1.890100000000000000e+04,-2.022500000000000000e+04,-1.814700000000000000e+04,-1.689500000000000000e+04
-1.861900000000000000e+04,-1.757300000000000000e+04,-1.878700000000000000e+04,-1.744600000000000000e+04,-1.831500000000000000e+04,-1.905100000000000000e+04,-1.927600000000000000e+04,-1.945700000000000000e+04,-1.721800000000000000e+04,-1.747800000000000000e+04,-1.813200000000000000e+04,-1.956200000000000000e+04,-1.936800000000000000e+04,-1.696700000000000000e+04
-1.817800000000000000e+04,-1.740500000000000000e+04,-1.834000000000000000e+04,-1.734100000000000000e+04,-1.832200000000000000e+04,-1.911600000000000000e+04,-1.766800000000000000e+04,-1.912900000000000000e+04,-1.726000000000000000e+04,-1.662900000000000000e+04,-1.793800000000000000e+04,-1.719900000000000000e+04,-1.897300000000000000e+04,-1.660300000000000000e+04
-1.810100000000000000e+04,-1.803200000000000000e+04,-1.730200000000000000e+04,-1.795900000000000000e+04,-1.794800000000000000e+04,-1.942200000000000000e+04,-1.694200000000000000e+04,-1.920300000000000000e+04,-1.753500000000000000e+04,-1.705500000000000000e+04,-1.724000000000000000e+04,-1.717500000000000000e+04,-1.946400000000000000e+04,-1.656900000000000000e+04
-1.722200000000000000e+04,-1.895700000000000000e+04,-1.794800000000000000e+04,-1.831500000000000000e+04,-1.869900000000000000e+04,-1.929000000000000000e+04,-1.770400000000000000e+04,-1.917800000000000000e+04,-1.646600000000000000e+04,-1.697500000000000000e+04,-1.729000000000000000e+04,-1.726700000000000000e+04,-1.951700000000000000e+04,-1.701600000000000000e+04
-1.703900000000000000e+04,-1.957800000000000000e+04,-1.775700000000000000e+04,-1.888200000000000000e+04,-1.974600000000000000e+04,-1.942600000000000000e+04,-1.711800000000000000e+04,-1.926900000000000000e+04,-1.696100000000000000e+04,-1.702100000000000000e+04,-1.719200000000000000e+04,-1.681300000000000000e+04,-1.932700000000000000e+04,-1.728100000000000000e+04
-1.723000000000000000e+04,-1.947500000000000000e+04,-1.758700000000000000e+04,-1.988800000000000000e+04,-2.004100000000000000e+04,-1.931600000000000000e+04,-1.695400000000000000e+04,-1.948800000000000000e+04,-1.707200000000000000e+04,-1.790000000000000000e+04,-1.742000000000000000e+04,-1.644000000000000000e+04,-1.938300000000000000e+04,-1.763400000000000000e+04
-1.769300000000000000e+04,-1.936100000000000000e+04,-1.797100000000000000e+04,-1.900300000000000000e+04,-1.993200000000000000e+04,-1.958100000000000000e+04,-1.653900000000000000e+04,-1.868700000000000000e+04,-1.783800000000000000e+04,-1.875000000000000000e+04,-1.824200000000000000e+04,-1.736300000000000000e+04,-1.923800000000000000e+04,-1.878600000000000000e+04
-1.802000000000000000e+04,-1.973800000000000000e+04,-1.802100000000000000e+04,-1.889000000000000000e+04,-1.933300000000000000e+04,-1.839700000000000000e+04,-1.724900000000000000e+04,-1.873700000000000000e+04,-1.834400000000000000e+04,-1.925900000000000000e+04,-1.742800000000000000e+04,-1.768200000000000000e+04,-1.896000000000000000e+04,-1.775800000000000000e+04
-1.838400000000000000e+04,-1.991000000000000000e+04,-1.788600000000000000e+04,-1.984100000000000000e+04,-1.939100000000000000e+04,-1.893900000000000000e+04,-1.844300000000000000e+04,-1.884500000000000000e+04,-1.847700000000000000e+04,-1.846400000000000000e+04,-1.825000000000000000e+04,-1.739800000000000000e+04,-1.923700000000000000e+04,-1.937100000000000000e+04
-1.876200000000000000e+04,-1.931100000000000000e+04,-1.860900000000000000e+04,-1.952700000000000000e+04,-1.988400000000000000e+04,-1.851200000000000000e+04,-1.816500000000000000e+04,-1.877800000000000000e+04,-1.862800000000000000e+04,-1.979100000000000000e+04,-1.884200000000000000e+04,-1.769000000000000000e+04,-1.947800000000000000e+04,-2.036000000000000000e+04
-1.887600000000000000e+04,-2.001300000000000000e+04,-1.834200000000000000e+04,-2.001400000000000000e+04,-1.907800000000000000e+04,-1.825800000000000000e+04,-1.936700000000000000e+04,-1.940400000000000000e+04,-1.929600000000000000e+04,-2.018200000000000000e+04,-2.007800000000000000e+04,-1.892400000000000000e+04,-1.836900000000000000e+04,-2.012100000000000000e+04
