-6.700000000000000000e+01,-6.500000000000000000e+01,-7.200000000000000000e+01,-6.600000000000000000e+01,-6.800000000000000000e+01,-7.100000000000000000e+01,-6.800000000000000000e+01,-6.900000000000000000e+01,-7.200000000000000000e+01,-7.000000000000000000e+01,-6.700000000000000000e+01
-6.900000000000000000e+01,-6.700000000000000000e+01,-6.700000000000000000e+01,-6.900000000000000000e+01,-7.200000000000000000e+01,-6.800000000000000000e+01,-7.000000000000000000e+01,-6.700000000000000000e+01,-6.900000000000000000e+01,-6.900000000000000000e+01,-6.700000000000000000e+01
-7.100000000000000000e+01,-7.100000000000000000e+01,-6.900000000000000000e+01,-6.800000000000000000e+01,-7.000000000000000000e+01,-6.600000000000000000e+01,-6.600000000000000000e+01,-7.000000000000000000e+01,-7.100000000000000000e+01,-6.900000000000000000e+01,-6.800000000000000000e+01
-6.600000000000000000e+01,-6.900000000000000000e+01,-7.300000000000000000e+01,-6.500000000000000000e+01,-7.000000000000000000e+01,-6.900000000000000000e+01,-7.000000000000000000e+01,-6.700000000000000000e+01,-6.700000000000000000e+01,-6.900000000000000000e+01,-7.000000000000000000e+01
-6.800000000000000000e+01,-6.900000000000000000e+01,-6.700000000000000000e+01,-7.200000000000000000e+01,-7.100000000000000000e+01,-6.800000000000000000e+01,-7.000000000000000000e+01,-7.000000000000000000e+01,-6.900000000000000000e+01,-6.800000000000000000e+01,-6.800000000000000000e+01
-6.900000000000000000e+01,-7.300000000000000000e+01,-6.600000000000000000e+01,-6.800000000000000000e+01,-6.800000000000000000e+01,-6.800000000000000000e+01,-7.100000000000000000e+01,-7.100000000000000000e+01,-6.700000000000000000e+01,-6.900000000000000000e+01,-6.800000000000000000e+01
-7.200000000000000000e+01,-6.900000000000000000e+01,-6.700000000000000000e+01,-7.100000000000000000e+01,-6.800000000000000000e+01,-7.100000000000000000e+01,-7.400000000000000000e+01,-6.900000000000000000e+01,-7.000000000000000000e+01,-6.900000000000000000e+01,-6.700000000000000000e+01
-6.800000000000000000e+01,-7.000000000000000000e+01,-6.900000000000000000e+01,-7.200000000000000000e+01,-7.000000000000000000e+01,-7.000000000000000000e+01,-6.800000000000000000e+01,-7.000000000000000000e+01,-6.700000000000000000e+01,-6.900000000000000000e+01,-6.800000000000000000e+01
-7.100000000000000000e+01,-7.000000000000000000e+01,-6.800000000000000000e+01,-6.900000000000000000e+01,-6.900000000000000000e+01,-6.900000000000000000e+01,-7.000000000000000000e+01,-6.900000000000000000e+01,-6.700000000000000000e+01,-6.600000000000000000e+01,-6.900000000000000000e+01
-6.700000000000000000e+01,-7.000000000000000000e+01,-6.900000000000000000e+01,-6.800000000000000000e+01,-7.100000000000000000e+01,-6.800000000000000000e+01,-6.500000000000000000e+01,-6.800000000000000000e+01,-7.000000000000000000e+01,-7.000000000000000000e+01,-6.900000000000000000e+01
-7.000000000000000000e+01,-6.700000000000000000e+01,-6.800000000000000000e+01,-6.600000000000000000e+01,-7.000000000000000000e+01,-6.900000000000000000e+01,-6.600000000000000000e+01,-7.100000000000000000e+01,-6.600000000000000000e+01,-7.000000000000000000e+01,-6.600000000000000000e+01
-7.300000000000000000e+01,-6.900000000000000000e+01,-6.900000000000000000e+01,-7.000000000000000000e+01,-6.500000000000000000e+01,-6.900000000000000000e+01,-6.900000000000000000e+01,-6.800000000000000000e+01,-6.900000000000000000e+01,-6.700000000000000000e+01,-6.900000000000000000e+01
-7.100000000000000000e+01,-6.900000000000000000e+01,-7.000000000000000000e+01,-6.600000000000000000e+01,-6.800000000000000000e+01,-7.200000000000000000e+01,-6.800000000000000000e+01,-6.700000000000000000e+01,-6.700000000000000000e+01,-7.000000000000000000e+01,-6.900000000000000000e+01
-6.600000000000000000e+01,-7.100000000000000000e+01,-6.800000000000000000e+01,-6.900000000000000000e+01,-7.000000000000000000e+01,-6.500000000000000000e+01,-6.800000000000000000e+01,-6.800000000000000000e+01,-6.900000000000000000e+01,-6.600000000000000000e+01,-6.900000000000000000e+01
-6.900000000000000000e+01,-7.100000000000000000e+01,-6.700000000000000000e+01,-7.000000000000000000e+01,-7.000000000000000000e+01,-6.700000000000000000e+01,-7.100000000000000000e+01,-7.000000000000000000e+01,-7.100000000000000000e+01,-7.000000000000000000e+01,-6.900000000000000000e+01
-6.800000000000000000e+01,-7.100000000000000000e+01,-6.900000000000000000e+01,-6.800000000000000000e+01,-6.600000000000000000e+01,-6.700000000000000000e+01,-6.600000000000000000e+01,-7.000000000000000000e+01,-6.900000000000000000e+01,-6.400000000000000000e+01,-6.900000000000000000e+01
-6.700000000000000000e+01,-6.900000000000000000e+01,-6.900000000000000000e+01,-6.700000000000000000e+01,-7.200000000000000000e+01,-6.900000000000000000e+01,-6.800000000000000000e+01,-7.000000000000000000e+01,-7.100000000000000000e+01,-6.600000000000000000e+01,-7.100000000000000000e+01
-6.900000000000000000e+01,-7.100000000000000000e+01,-7.000000000000000000e+01,-6.900000000000000000e+01,-7.000000000000000000e+01,-7.000000000000000000e+01,-6.600000000000000000e+01,-6.900000000000000000e+01,-6.800000000000000000e+01,-7.200000000000000000e+01,-7.400000000000000000e+01
-6.700000000000000000e+01,-7.000000000000000000e+01,-6.900000000000000000e+01,-6.700000000000000000e+01,-6.800000000000000000e+01,-6.900000000000000000e+01,-7.400000000000000000e+01,-7.100000000000000000e+01,-7.100000000000000000e+01,-7.000000000000000000e+01,-7.000000000000000000e+01
-7.000000000000000000e+01,-6.900000000000000000e+01,-6.900000000000000000e+01,-7.000000000000000000e+01,-7.000000000000000000e+01,-6.900000000000000000e+01,-6.800000000000000000e+01,-7.100000000000000000e+01,-6.900000000000000000e+01,-6.900000000000000000e+01,-6.900000000000000000e+01
-7.000000000000000000e+01,-6.800000000000000000e+01,-6.600000000000000000e+01,-6.900000000000000000e+01,-7.300000000000000000e+01,-7.000000000000000000e+01,-6.700000000000000000e+01,-7.000000000000000000e+01,-6.700000000000000000e+01,-6.900000000000000000e+01,-6.800000000000000000e+01
-7.000000000000000000e+01,-7.100000000000000000e+01,-6.800000000000000000e+01,-6.800000000000000000e+01,-6.600000000000000000e+01,-6.700000000000000000e+01,-6.800000000000000000e+01,-6.700000000000000000e+01,-7.500000000000000000e+01,-7.200000000000000000e+01,-7.000000000000000000e+01
-6.900000000000000000e+01,-6.900000000000000000e+01,-6.600000000000000000e+01,-7.000000000000000000e+01,-6.900000000000000000e+01,-6.900000000000000000e+01,-6.900000000000000000e+01,-6.600000000000000000e+01,-6.900000000000000000e+01,-6.700000000000000000e+01,-1.230000000000000000e+02
-6.900000000000000000e+01,-6.900000000000000000e+01,-7.100000000000000000e+01,-6.600000000000000000e+01,-7.100000000000000000e+01,-6.800000000000000000e+01,-6.900000000000000000e+01,-6.600000000000000000e+01,-6.900000000000000000e+01,-7.200000000000000000e+01,-6.900000000000000000e+01
-7.100000000000000000e+01,-6.900000000000000000e+01,-7.100000000000000000e+01,-6.700000000000000000e+01,-6.900000000000000000e+01,-6.900000000000000000e+01,-6.900000000000000000e+01,-6.900000000000000000e+01,-6.900000000000000000e+01,-6.700000000000000000e+01,-6.900000000000000000e+01
