-1.618000000000000000e+03,-5.550000000000000000e+02,-5.330000000000000000e+02,-6.090000000000000000e+02,-5.170000000000000000e+02,-5.150000000000000000e+02,-4.970000000000000000e+02,-4.830000000000000000e+02,-4.860000000000000000e+02,-5.400000000000000000e+02
-1.650000000000000000e+03,-1.724000000000000000e+03,-1.782000000000000000e+03,-5.270000000000000000e+02,-1.602000000000000000e+03,-5.050000000000000000e+02,-4.490000000000000000e+02,-4.990000000000000000e+02,-4.620000000000000000e+02,-4.890000000000000000e+02
-1.683000000000000000e+03,-1.765000000000000000e+03,-1.748000000000000000e+03,-4.610000000000000000e+02,-4.690000000000000000e+02,-1.746000000000000000e+03,-4.850000000000000000e+02,-1.678000000000000000e+03,-4.550000000000000000e+02,-1.774000000000000000e+03
-5.000000000000000000e+02,-1.758000000000000000e+03,-1.737000000000000000e+03,-1.763000000000000000e+03,-4.490000000000000000e+02,-1.769000000000000000e+03,-1.748000000000000000e+03,-4.710000000000000000e+02,-1.727000000000000000e+03,-1.722000000000000000e+03
-5.330000000000000000e+02,-4.500000000000000000e+02,-4.540000000000000000e+02,-1.783000000000000000e+03,-1.756000000000000000e+03,-1.792000000000000000e+03,-1.804000000000000000e+03,-1.742000000000000000e+03,-1.776000000000000000e+03,-1.786000000000000000e+03
-4.870000000000000000e+02,-4.690000000000000000e+02,-1.793000000000000000e+03,-1.780000000000000000e+03,-1.762000000000000000e+03,-1.802000000000000000e+03,-4.730000000000000000e+02,-1.732000000000000000e+03,-1.782000000000000000e+03,-1.780000000000000000e+03
-5.710000000000000000e+02,-1.775000000000000000e+03,-1.748000000000000000e+03,-1.768000000000000000e+03,-1.775000000000000000e+03,-1.778000000000000000e+03,-1.746000000000000000e+03,-1.622000000000000000e+03,-1.754000000000000000e+03,-4.490000000000000000e+02
-5.230000000000000000e+02,-1.692000000000000000e+03,-1.794000000000000000e+03,-1.789000000000000000e+03,-1.772000000000000000e+03,-1.761000000000000000e+03,-1.697000000000000000e+03,-1.764000000000000000e+03,-4.580000000000000000e+02,-1.766000000000000000e+03
-5.630000000000000000e+02,-4.840000000000000000e+02,-1.747000000000000000e+03,-1.749000000000000000e+03,-4.680000000000000000e+02,-4.920000000000000000e+02,-1.703000000000000000e+03,-1.685000000000000000e+03,-1.702000000000000000e+03,-1.788000000000000000e+03
-5.540000000000000000e+02,-5.280000000000000000e+02,-1.732000000000000000e+03,-1.623000000000000000e+03,-4.760000000000000000e+02,-5.590000000000000000e+02,-4.890000000000000000e+02,-1.634000000000000000e+03,-1.731000000000000000e+03,-1.723000000000000000e+03
