-3.356600000000000000e+04
-2.393100000000000000e+04,-2.398300000000000000e+04,-2.389000000000000000e+04,-2.362400000000000000e+04,-2.355600000000000000e+04
-2.364800000000000000e+04,-2.373800000000000000e+04,-2.393600000000000000e+04,-2.363600000000000000e+04,-2.417300000000000000e+04
-2.355900000000000000e+04,-2.388900000000000000e+04,-2.370500000000000000e+04,-2.393200000000000000e+04,-2.420400000000000000e+04
-2.370000000000000000e+04,-2.382700000000000000e+04,-2.348800000000000000e+04,-2.370800000000000000e+04,-2.406000000000000000e+04
-2.363000000000000000e+04,-2.378400000000000000e+04,-2.362700000000000000e+04,-2.379300000000000000e+04,-2.380800000000000000e+04
-2.383200000000000000e+04,-2.388400000000000000e+04,-2.391900000000000000e+04,-2.382400000000000000e+04,-2.452400000000000000e+04
-2.357200000000000000e+04,-2.408700000000000000e+04,-2.399000000000000000e+04,-2.358100000000000000e+04,-2.425600000000000000e+04
-2.375600000000000000e+04,-2.388300000000000000e+04,-2.380500000000000000e+04,-2.407600000000000000e+04,-2.416500000000000000e+04
-2.377800000000000000e+04,-2.437500000000000000e+04,-2.387400000000000000e+04,-2.408400000000000000e+04,-2.402300000000000000e+04
-2.394400000000000000e+04,-2.391700000000000000e+04,-2.459700000000000000e+04,-2.407900000000000000e+04,-2.405800000000000000e+04
-2.364300000000000000e+04,-2.362400000000000000e+04,-2.415400000000000000e+04,-2.406400000000000000e+04,-2.417600000000000000e+04
-2.338800000000000000e+04,-2.401200000000000000e+04,-2.400100000000000000e+04,-2.428800000000000000e+04,-2.423000000000000000e+04
-2.370300000000000000e+04,-2.383500000000000000e+04,-2.380800000000000000e+04,-2.410800000000000000e+04,-2.404400000000000000e+04
-2.367300000000000000e+04,-2.369700000000000000e+04,-2.394900000000000000e+04,-2.366900000000000000e+04,-2.375500000000000000e+04
-2.378400000000000000e+04,-2.375800000000000000e+04,-2.378600000000000000e+04,-2.385400000000000000e+04,-2.396600000000000000e+04
-2.348900000000000000e+04,-2.414300000000000000e+04,-2.394100000000000000e+04,-2.407700000000000000e+04,-2.434100000000000000e+04
-2.326500000000000000e+04,-2.375100000000000000e+04,-2.375400000000000000e+04,-2.390900000000000000e+04,-2.407700000000000000e+04
-2.357100000000000000e+04,-2.375200000000000000e+04,-2.421500000000000000e+04,-2.358800000000000000e+04,-2.356000000000000000e+04
-2.348600000000000000e+04,-2.386800000000000000e+04,-2.421500000000000000e+04,-2.348200000000000000e+04,-2.387300000000000000e+04
-2.381900000000000000e+04,-2.359500000000000000e+04,-2.352200000000000000e+04,-2.393900000000000000e+04,-2.399600000000000000e+04
-2.347200000000000000e+04,-2.370300000000000000e+04,-2.388900000000000000e+04,-2.394000000000000000e+04,-2.396300000000000000e+04
-2.325900000000000000e+04,-2.347400000000000000e+04,-2.380100000000000000e+04,-2.392400000000000000e+04,-2.403300000000000000e+04
-2.406100000000000000e+04,-2.355000000000000000e+04,-2.372900000000000000e+04,-2.401800000000000000e+04,-2.417200000000000000e+04
-2.385700000000000000e+04,-2.366800000000000000e+04,-2.379600000000000000e+04,-2.379200000000000000e+04,-2.370800000000000000e+04
-2.367500000000000000e+04,-2.374500000000000000e+04,-2.355500000000000000e+04,-2.356200000000000000e+04,-2.345500000000000000e+04
-2.391100000000000000e+04,-2.372800000000000000e+04,-2.405900000000000000e+04,-2.378700000000000000e+04,-2.370800000000000000e+04
-2.359400000000000000e+04,-2.389200000000000000e+04,-2.388100000000000000e+04,-2.365100000000000000e+04,-2.390000000000000000e+04
-2.378100000000000000e+04,-2.381600000000000000e+04,-2.347300000000000000e+04,-2.356100000000000000e+04,-2.360500000000000000e+04
-2.395100000000000000e+04,-2.391600000000000000e+04,-2.378300000000000000e+04,-2.346500000000000000e+04,-2.394400000000000000e+04
-2.350600000000000000e+04,-2.371300000000000000e+04,-2.344200000000000000e+04,-2.369300000000000000e+04,-2.389300000000000000e+04
-2.370800000000000000e+04,-2.373200000000000000e+04,-2.333000000000000000e+04,-2.364700000000000000e+04,-2.373900000000000000e+04
-2.388100000000000000e+04,-2.341800000000000000e+04,-2.376400000000000000e+04,-2.344900000000000000e+04,-2.380500000000000000e+04
-2.384100000000000000e+04,-2.376100000000000000e+04,-2.402900000000000000e+04,-2.358100000000000000e+04,-2.350500000000000000e+04
-2.359300000000000000e+04,-2.400500000000000000e+04,-2.398500000000000000e+04,-2.347200000000000000e+04,-2.378000000000000000e+04
-2.325000000000000000e+04,-2.378000000000000000e+04,-2.366600000000000000e+04,-2.374000000000000000e+04,-2.351300000000000000e+04
-2.321900000000000000e+04,-2.387500000000000000e+04,-2.376200000000000000e+04,-2.356200000000000000e+04,-2.362400000000000000e+04
-2.346400000000000000e+04,-2.407100000000000000e+04,-2.370100000000000000e+04,-2.388000000000000000e+04,-2.347900000000000000e+04
-2.329900000000000000e+04,-2.380000000000000000e+04,-2.351400000000000000e+04,-2.373600000000000000e+04,-2.367200000000000000e+04
-2.382200000000000000e+04,-2.357900000000000000e+04,-2.356500000000000000e+04,-2.359800000000000000e+04,-2.325900000000000000e+04
-2.329400000000000000e+04,-2.385000000000000000e+04,-2.317500000000000000e+04,-2.334600000000000000e+04,-2.342000000000000000e+04
-2.329800000000000000e+04,-2.341800000000000000e+04,-2.324500000000000000e+04,-2.351000000000000000e+04,-2.352300000000000000e+04
-2.355600000000000000e+04,-2.339900000000000000e+04,-2.362300000000000000e+04,-2.382900000000000000e+04,-2.381700000000000000e+04
-2.344500000000000000e+04,-2.363700000000000000e+04,-2.338500000000000000e+04,-2.342300000000000000e+04,-2.315500000000000000e+04
-2.354400000000000000e+04,-2.375000000000000000e+04,-2.360000000000000000e+04,-2.342100000000000000e+04,-2.367000000000000000e+04
-2.393900000000000000e+04,-2.380100000000000000e+04,-2.334300000000000000e+04,-2.343600000000000000e+04,-2.337200000000000000e+04
-2.362000000000000000e+04,-2.331100000000000000e+04,-2.331900000000000000e+04,-2.365600000000000000e+04,-2.325600000000000000e+04
-2.311100000000000000e+04,-2.338800000000000000e+04,-2.356400000000000000e+04,-2.358800000000000000e+04,-2.348000000000000000e+04
-3.134700000000000000e+04,-3.186800000000000000e+04
-3.209900000000000000e+04,-3.187600000000000000e+04
-2.987100000000000000e+04,-2.954500000000000000e+04
-2.839800000000000000e+04,-2.812000000000000000e+04
-2.787200000000000000e+04,-2.737400000000000000e+04
-2.758100000000000000e+04,-2.740800000000000000e+04
-2.736000000000000000e+04,-2.739900000000000000e+04
-2.746500000000000000e+04,-2.706000000000000000e+04
-2.736200000000000000e+04,-2.685400000000000000e+04
-2.723400000000000000e+04,-2.726700000000000000e+04
-2.665100000000000000e+04,-2.665600000000000000e+04
-2.693100000000000000e+04,-2.657500000000000000e+04
-2.629400000000000000e+04,-2.633200000000000000e+04
-2.630700000000000000e+04,-2.621300000000000000e+04
-2.603700000000000000e+04,-2.567800000000000000e+04
-2.642200000000000000e+04,-2.634900000000000000e+04
-2.567300000000000000e+04,-2.583400000000000000e+04
-2.508500000000000000e+04,-2.562600000000000000e+04
-2.475100000000000000e+04,-2.494300000000000000e+04
-2.469700000000000000e+04,-2.513500000000000000e+04
-2.443300000000000000e+04,-2.478300000000000000e+04
-2.379700000000000000e+04,-2.439400000000000000e+04
-2.394600000000000000e+04,-2.411500000000000000e+04
-2.421700000000000000e+04,-2.407500000000000000e+04
-2.399000000000000000e+04,-2.375200000000000000e+04
-2.360900000000000000e+04,-2.361500000000000000e+04
-2.319500000000000000e+04,-2.324900000000000000e+04
-2.330000000000000000e+04,-2.347000000000000000e+04
-2.298700000000000000e+04,-2.323400000000000000e+04
-2.335600000000000000e+04,-2.305000000000000000e+04
-2.325200000000000000e+04,-2.284200000000000000e+04
-2.311200000000000000e+04,-2.259700000000000000e+04
-2.255500000000000000e+04,-2.247100000000000000e+04
-2.284500000000000000e+04,-2.227700000000000000e+04
-2.258900000000000000e+04,-2.251000000000000000e+04
-2.226600000000000000e+04,-2.251700000000000000e+04
-2.269200000000000000e+04,-2.246300000000000000e+04
-2.280200000000000000e+04,-2.249500000000000000e+04
-2.213700000000000000e+04,-2.248500000000000000e+04
-2.225700000000000000e+04,-2.204600000000000000e+04
-2.182400000000000000e+04,-2.176700000000000000e+04
-2.241200000000000000e+04,-2.224100000000000000e+04
-2.232600000000000000e+04,-2.214500000000000000e+04
-2.218300000000000000e+04,-2.196900000000000000e+04
-2.223400000000000000e+04,-2.199300000000000000e+04
-2.191700000000000000e+04,-2.239300000000000000e+04
-2.198100000000000000e+04,-2.248200000000000000e+04
-2.249100000000000000e+04,-2.235400000000000000e+04
-2.209900000000000000e+04,-2.218500000000000000e+04
-2.217600000000000000e+04,-2.215500000000000000e+04
-2.191400000000000000e+04,-2.204300000000000000e+04
-2.210300000000000000e+04,-2.218300000000000000e+04
-2.200600000000000000e+04,-2.193400000000000000e+04
-2.203600000000000000e+04,-2.201700000000000000e+04
-2.179300000000000000e+04,-2.182100000000000000e+04
-2.181900000000000000e+04,-2.211800000000000000e+04
-2.185100000000000000e+04,-2.220800000000000000e+04
-2.207000000000000000e+04,-2.220400000000000000e+04
-2.196100000000000000e+04,-2.208000000000000000e+04
-2.184900000000000000e+04,-2.218100000000000000e+04
-2.194000000000000000e+04,-2.192600000000000000e+04
-2.187100000000000000e+04,-2.206600000000000000e+04
-2.196800000000000000e+04,-2.195100000000000000e+04
-2.178000000000000000e+04,-2.224000000000000000e+04
-2.226600000000000000e+04,-2.175500000000000000e+04
-2.207300000000000000e+04,-2.152700000000000000e+04
-2.178200000000000000e+04,-2.188400000000000000e+04
-2.135800000000000000e+04,-2.174700000000000000e+04
-2.171300000000000000e+04,-2.181100000000000000e+04
-2.203300000000000000e+04,-2.211300000000000000e+04
-2.163000000000000000e+04,-2.219500000000000000e+04
-2.192800000000000000e+04,-2.175000000000000000e+04
-2.182200000000000000e+04,-2.195300000000000000e+04
-2.174100000000000000e+04,-2.209400000000000000e+04
-2.150500000000000000e+04,-2.206700000000000000e+04
-2.164100000000000000e+04,-2.164600000000000000e+04
-2.167400000000000000e+04,-2.164500000000000000e+04
-2.140400000000000000e+04,-2.213300000000000000e+04
-2.157400000000000000e+04,-2.199600000000000000e+04
-2.153800000000000000e+04,-2.159600000000000000e+04
-2.169600000000000000e+04,-2.144000000000000000e+04
-2.189300000000000000e+04,-2.170800000000000000e+04
-2.202600000000000000e+04,-2.195800000000000000e+04
-2.173700000000000000e+04,-2.150900000000000000e+04
-2.170900000000000000e+04,-2.182200000000000000e+04
-2.148300000000000000e+04,-2.172400000000000000e+04
-2.182900000000000000e+04,-2.142900000000000000e+04
-2.147200000000000000e+04,-2.151800000000000000e+04
-2.145100000000000000e+04,-2.171000000000000000e+04
-2.180400000000000000e+04,-2.177600000000000000e+04
-2.164700000000000000e+04,-2.129500000000000000e+04
-2.184200000000000000e+04,-2.145900000000000000e+04
-2.137000000000000000e+04,-2.164000000000000000e+04
-2.154100000000000000e+04,-2.164600000000000000e+04
-2.139500000000000000e+04,-2.178000000000000000e+04
-2.151800000000000000e+04,-2.181600000000000000e+04
-2.148500000000000000e+04,-2.154000000000000000e+04
-2.146600000000000000e+04,-2.142800000000000000e+04
-2.149300000000000000e+04,-2.133900000000000000e+04
-2.136000000000000000e+04,-2.142300000000000000e+04
-5.260000000000000000e+02
-4.640000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.229000000000000000e+03
-1.080000000000000000e+02
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.600000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-8.800000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.500000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-1.440000000000000000e+02
-6.100000000000000000e+01
-6.100000000000000000e+01
-1.100000000000000000e+02
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-7.600000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-1.020000000000000000e+02
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-1.150000000000000000e+02
-6.100000000000000000e+01
-7.700000000000000000e+01
-6.100000000000000000e+01
-6.500000000000000000e+01
-6.100000000000000000e+01
-7.400000000000000000e+01
-6.100000000000000000e+01
-1.140000000000000000e+02
-1.240000000000000000e+02
-1.000000000000000000e+02
-6.100000000000000000e+01
-9.300000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-1.430000000000000000e+02
-6.100000000000000000e+01
-6.600000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-9.400000000000000000e+01
-8.300000000000000000e+01
-6.100000000000000000e+01
-5.470000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.880000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.980000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
