-9.500000000000000000e+01,-6.900000000000000000e+01,-1.180000000000000000e+02,-6.900000000000000000e+01
-2.846400000000000000e+04,-2.944100000000000000e+04,-3.245200000000000000e+04,-3.265200000000000000e+04
-4.587510000000000000e+05,-4.584180000000000000e+05,-4.584580000000000000e+05,-4.574140000000000000e+05
-5.018600000000000000e+05,-5.021310000000000000e+05,-5.019810000000000000e+05,-5.020800000000000000e+05
-5.022180000000000000e+05,-5.022180000000000000e+05,-5.021420000000000000e+05,-5.022180000000000000e+05
-5.022180000000000000e+05,-5.020770000000000000e+05,-5.021190000000000000e+05,-5.022180000000000000e+05
-5.022180000000000000e+05,-5.021850000000000000e+05,-5.022180000000000000e+05,-5.021450000000000000e+05
-4.953820000000000000e+05,-5.021750000000000000e+05,-5.022180000000000000e+05,-5.022130000000000000e+05
-8.762900000000000000e+04,-5.020680000000000000e+05,-5.021350000000000000e+05,-5.019220000000000000e+05
-7.200000000000000000e+01,-5.019260000000000000e+05,-5.019300000000000000e+05,-5.015810000000000000e+05
-6.700000000000000000e+01,-5.016660000000000000e+05,-5.015330000000000000e+05,-5.016240000000000000e+05
-6.900000000000000000e+01,-4.913350000000000000e+05,-4.916180000000000000e+05,-4.928100000000000000e+05
-7.100000000000000000e+01,-5.407100000000000000e+04,-5.406400000000000000e+04,-5.255400000000000000e+04
-6.900000000000000000e+01,-7.300000000000000000e+01,-1.771000000000000000e+03,-2.274000000000000000e+03
-6.900000000000000000e+01,-8.490000000000000000e+02,-9.700000000000000000e+02,-6.900000000000000000e+01
-7.000000000000000000e+01,-7.000000000000000000e+01,-1.312000000000000000e+03,-1.072000000000000000e+03
-7.300000000000000000e+01,-6.900000000000000000e+01,-6.800000000000000000e+01,-7.200000000000000000e+01
-6.900000000000000000e+01,-6.900000000000000000e+01,-8.900000000000000000e+01,-1.480000000000000000e+02
-6.600000000000000000e+01,-1.370000000000000000e+02,-1.460000000000000000e+02,-6.900000000000000000e+01
-7.000000000000000000e+01,-7.000000000000000000e+01,-1.900000000000000000e+02,-1.670000000000000000e+02
-6.700000000000000000e+01,-6.700000000000000000e+01,-6.800000000000000000e+01,-2.510000000000000000e+02
-6.900000000000000000e+01,-6.900000000000000000e+01,-6.900000000000000000e+01,-2.061000000000000000e+03
-7.100000000000000000e+01,-6.600000000000000000e+01,-6.800000000000000000e+01,-6.351000000000000000e+03
-7.000000000000000000e+01,-6.700000000000000000e+01,-6.700000000000000000e+01,-1.161830000000000000e+05
-6.800000000000000000e+01,-6.900000000000000000e+01,-7.100000000000000000e+01,-2.977220000000000000e+05
-7.000000000000000000e+01,-6.900000000000000000e+01,-6.800000000000000000e+01,-4.522580000000000000e+05
-6.800000000000000000e+01,-2.626800000000000000e+04,-7.000000000000000000e+01,-5.020680000000000000e+05
-6.900000000000000000e+01,-1.067460000000000000e+05,-7.200000000000000000e+01,-5.022270000000000000e+05
-6.800000000000000000e+01,-2.637000000000000000e+04,-6.900000000000000000e+01,-5.013500000000000000e+05
-6.800000000000000000e+01,-6.900000000000000000e+01,-6.900000000000000000e+01,-2.984450000000000000e+05
-7.000000000000000000e+01,-6.600000000000000000e+01,-6.800000000000000000e+01,-6.900000000000000000e+01
-7.200000000000000000e+01,-7.200000000000000000e+01,-6.700000000000000000e+01,-1.177000000000000000e+03
-7.000000000000000000e+01,-6.900000000000000000e+01,-7.000000000000000000e+01,-6.800000000000000000e+01
-7.000000000000000000e+01,-6.900000000000000000e+01,-7.000000000000000000e+01,-6.800000000000000000e+01
-6.800000000000000000e+01,-6.700000000000000000e+01,-6.700000000000000000e+01,-6.900000000000000000e+01
-6.900000000000000000e+01,-6.600000000000000000e+01,-6.900000000000000000e+01,-7.100000000000000000e+01
-7.000000000000000000e+01,-6.700000000000000000e+01,-6.900000000000000000e+01,-7.100000000000000000e+01
-6.900000000000000000e+01,-7.000000000000000000e+01,-6.900000000000000000e+01,-7.000000000000000000e+01
-7.100000000000000000e+01,-7.100000000000000000e+01,-6.700000000000000000e+01,-7.100000000000000000e+01
-6.900000000000000000e+01,-6.900000000000000000e+01,-7.000000000000000000e+01,-6.900000000000000000e+01
-6.600000000000000000e+01,-6.900000000000000000e+01,-7.300000000000000000e+01,-6.700000000000000000e+01
-7.000000000000000000e+01,-7.100000000000000000e+01,-7.100000000000000000e+01,-6.800000000000000000e+01
-6.800000000000000000e+01,-6.900000000000000000e+01,-7.000000000000000000e+01,-7.200000000000000000e+01
-7.000000000000000000e+01,-6.600000000000000000e+01,-6.800000000000000000e+01,-2.721130000000000000e+05
-7.400000000000000000e+01,-6.700000000000000000e+01,-7.000000000000000000e+01,-2.456600000000000000e+04
-6.700000000000000000e+01,-6.900000000000000000e+01,-6.700000000000000000e+01,-6.900000000000000000e+01
-6.800000000000000000e+01,-6.800000000000000000e+01,-6.900000000000000000e+01,-6.900000000000000000e+01
-6.700000000000000000e+01,-7.000000000000000000e+01,-6.900000000000000000e+01,-7.100000000000000000e+01
-7.100000000000000000e+01,-6.700000000000000000e+01,-7.000000000000000000e+01,-6.800000000000000000e+01
-6.600000000000000000e+01,-7.100000000000000000e+01,-7.100000000000000000e+01,-6.800000000000000000e+01
