-1.002600000000000000e+04,-8.939000000000000000e+03
-2.568000000000000000e+03,-3.504000000000000000e+03
-1.888000000000000000e+03,-2.569000000000000000e+03
-1.287480000000000000e+05,-1.293700000000000000e+05
-4.975590000000000000e+05,-4.974860000000000000e+05
-5.022250000000000000e+05,-5.022220000000000000e+05
-4.939350000000000000e+05,-4.939540000000000000e+05
-1.926800000000000000e+05,-1.909190000000000000e+05
-6.900000000000000000e+01,-7.200000000000000000e+01
-7.971600000000000000e+04,-7.427300000000000000e+04
-4.402960000000000000e+05,-4.372360000000000000e+05
-5.011140000000000000e+05,-5.013000000000000000e+05
-5.021990000000000000e+05,-5.022560000000000000e+05
-5.022540000000000000e+05,-5.022560000000000000e+05
-5.022550000000000000e+05,-5.022540000000000000e+05
-4.931220000000000000e+05,-4.964310000000000000e+05
-3.080420000000000000e+05,-4.002250000000000000e+05
-7.975000000000000000e+04,-2.149070000000000000e+05
-2.119700000000000000e+04,-1.034170000000000000e+05
-2.308900000000000000e+04,-4.991200000000000000e+04
-1.813900000000000000e+04,-2.210800000000000000e+04
-1.755400000000000000e+04,-1.717900000000000000e+04
-2.292400000000000000e+04,-1.880800000000000000e+04
-8.167000000000000000e+03,-6.900000000000000000e+01
-3.150610000000000000e+05,-3.474220000000000000e+05
-3.654580000000000000e+05,-4.155360000000000000e+05
-7.768300000000000000e+04,-9.139700000000000000e+04
-8.376000000000000000e+03,-1.141400000000000000e+04
-6.473800000000000000e+04,-6.077700000000000000e+04
-1.040080000000000000e+05,-1.780740000000000000e+05
-1.025700000000000000e+04,-8.716400000000000000e+04
-7.000000000000000000e+01,-5.552000000000000000e+03
-7.000000000000000000e+01,-6.800000000000000000e+01
-3.183010000000000000e+05,-2.937880000000000000e+05
-3.526270000000000000e+05,-3.155500000000000000e+05
-1.297600000000000000e+04,-1.335700000000000000e+04
-7.000000000000000000e+01,-7.100000000000000000e+01
-6.700000000000000000e+01,-7.100000000000000000e+01
-7.100000000000000000e+01,-7.200000000000000000e+01
-6.800000000000000000e+01,-6.900000000000000000e+01
-6.800000000000000000e+01,-6.800000000000000000e+01
-6.700000000000000000e+01,-7.000000000000000000e+01
-6.800000000000000000e+01,-6.700000000000000000e+01
-7.300000000000000000e+01,-6.700000000000000000e+01
-7.100000000000000000e+01,-6.800000000000000000e+01
-6.900000000000000000e+01,-6.800000000000000000e+01
-6.600000000000000000e+01,-7.000000000000000000e+01
-7.100000000000000000e+01,-6.900000000000000000e+01
-6.900000000000000000e+01,-7.000000000000000000e+01
-6.800000000000000000e+01,-6.600000000000000000e+01
