['globalBestinstancesFinal.scp41.txt.csv', -450, -503, -473.5081967213115, 17.244265334079046, 1.461246, 1427.775802, 105.24864052459016, 231.1746142191995, 61]
['globalBestinstancesFinal.scp410.txt.csv', -530, -555, -551.4545454545455, 6.305797760747568, 1.362913, 306.756307, 16.341460515151514, 53.0125086825352, 33]
['globalBestinstancesFinal.scp42.txt.csv', -542, -645, -605.5151515151515, 18.924284882403786, 1.332221, 452.667389, 19.36009148484849, 77.16738471871486, 33]
['globalBestinstancesFinal.scp43.txt.csv', -561, -950, -616.4375, 61.194330568689125, 1.4054250000000001, 370.71011200000004, 18.453838781250003, 64.20980300796587, 32]
['globalBestinstancesFinal.scp44.txt.csv', -532, -607, -587.96875, 17.674990054806255, 1.309099, 368.662373, 17.467565625, 63.425780891161786, 32]
['globalBestinstancesFinal.scp45.txt.csv', -543, -564, -554.6875, 5.553363282732366, 1.432496, 371.29841700000003, 18.34551025, 64.4895263727761, 32]
['globalBestinstancesFinal.scp46.txt.csv', -595, -684, -658.625, 19.011098732056492, 1.351423, 442.844963, 21.002662625, 76.53282112512406, 32]
['globalBestinstancesFinal.scp47.txt.csv', -447, -471, -467.71875, 5.191545862024142, 1.5205540000000002, 338.173741, 16.508010875, 58.436440490204056, 32]
['globalBestinstancesFinal.scp48.txt.csv', -517, -610, -570.6875, 14.786897705401225, 1.284867, 437.06308800000005, 20.0622095, 75.4759931445466, 32]
['globalBestinstancesFinal.scp49.txt.csv', -697, -809, -743.8125, 19.32685550600511, 1.384147, 352.44366, 18.380941593750002, 63.02115273010513, 32]
['globalBestinstancesFinal.scp51.txt.csv', -271, -424, -292.35483870967744, 24.47190408386962, 2.1215010000000003, 418.665248, 20.379717612903228, 72.98407039256531, 31]
['globalBestinstancesFinal.scp510.txt.csv', -281, -301, -286.8709677419355, 3.0026003298632506, 2.170331, 379.837054, 17.320573258064517, 66.20463202187929, 31]
['globalBestinstancesFinal.scp53.txt.csv', -239, -309, -253.3548387096774, 12.822732804940165, 2.1493580000000003, 259.170728, 13.187145032258064, 44.94176315019441, 31]
['globalBestinstancesFinal.scp54.txt.csv', -248, -313, -256.9032258064516, 14.310733257536677, 2.420424, 470.944206, 20.080416967741936, 82.34128245815698, 31]
['globalBestinstancesFinal.scp55.txt.csv', -222, -242, -235.61290322580646, 6.235576489140765, 2.4569050000000003, 310.85134100000005, 16.62142012903226, 53.87364707804451, 31]
['globalBestinstancesFinal.scp56.txt.csv', -228, -393, -253.90322580645162, 27.976205141339342, 2.172464, 399.969572, 17.539438000000004, 69.8393153325227, 31]
['globalBestinstancesFinal.scp57.txt.csv', -315, -403, -346.7096774193548, 14.332893700555571, 2.2659640000000003, 406.00660000000005, 19.087532677419357, 70.73045853264647, 31]
['globalBestinstancesFinal.scp58.txt.csv', -307, -346, -335.4516129032258, 6.194892327307253, 2.2088240000000003, 457.04186500000003, 20.587010193548387, 79.73791403476876, 31]
['globalBestinstancesFinal.scp59.txt.csv', -289, -307, -297.030303030303, 3.6802902428760964, 2.206436, 255.431451, 15.247171000000002, 43.85520715289687, 33]
['globalBestinstancesFinal.scp61.txt.csv', -151, -165, -163.4516129032258, 2.473585743571718, 1.1713520000000002, 145.130223, 8.050499419354837, 25.14463466589887, 31]
['globalBestinstancesFinal.scp62.txt.csv', -154, -1019, -194.6451612903226, 152.79219461298214, 1.1085200000000002, 190.82370200000003, 9.43153735483871, 33.21482267892118, 31]
['globalBestinstancesFinal.scp63.txt.csv', -150, -166, -165.48387096774192, 2.8269551355105347, 1.1383020000000001, 194.41525000000001, 8.673492935483871, 33.91914465323872, 31]
['globalBestinstancesFinal.scp64.txt.csv', -134, -143, -141.58064516129033, 2.537133174482024, 1.141879, 184.487173, 8.915714806451613, 32.08642710887042, 31]
['globalBestinstancesFinal.scp65.txt.csv', -172, -182, -174.0625, 1.4986973510352248, 1.149335, 160.203361, 7.9267955, 27.383492359771306, 32]
['globalBestinstancesFinal.scpa2.txt.csv', -274, -281, -278.61290322580646, 2.8700614734884162, 4.098546000000001, 924.0341090000001, 38.84630183870968, 161.69565975250427, 31]
['globalBestinstancesFinal.scpa3.txt.csv', -252, -265, -264.19354838709677, 2.374859654103995, 4.017595, 765.9494480000001, 34.431451645161296, 133.88718539515784, 31]
['globalBestinstancesFinal.scpa4.txt.csv', -251, -262, -257.48387096774195, 3.499962836133895, 4.337188, 893.2931920000001, 38.90869519354838, 156.1594940546477, 31]
['globalBestinstancesFinal.scpa5.txt.csv', -244, -277, -247.96666666666667, 6.204747286464525, 4.10613, 738.5103340000001, 35.52959786666667, 130.9439298256548, 30]
['globalBestinstancesFinal.scpb1.txt.csv', -71, -2507, -262.6, 588.8900633111981, 3.7327250000000003, 283.00532000000004, 16.71789946666667, 49.63158655999814, 30]
['globalBestinstancesFinal.scpb2.txt.csv', -84, -2820, -266.8, 663.2602003236236, 3.7415760000000002, 493.93025900000004, 26.056557333333338, 87.58702067525493, 30]
['globalBestinstancesFinal.scpb3.txt.csv', -82, -1027, -129.03333333333333, 169.8527761196606, 3.645452, 501.29118400000004, 28.990385600000003, 88.53112894942551, 30]
['globalBestinstancesFinal.scpb4.txt.csv', -82, -1981, -154.86666666666667, 339.27783436129283, 3.7459040000000003, 333.813102, 21.303783366666668, 58.58062013693793, 30]
['globalBestinstancesFinal.scpb5.txt.csv', -73, -2562, -240.86666666666667, 614.4167279262143, 3.7129450000000004, 488.85582000000005, 25.435258166666667, 86.90378242868198, 30]
